timestamp,machine_id,machine_nom,machine_type,v_rms_mm_s,a_rms_g,a_peak_g,deplacement_pp_microns,vitesse_rotation_rpm,temperature_c,zone_iso_calculee,statut_alarme,crest_factor,facteur_k,facteur_fd,kurtosis,bpfo_freq_hz,bpfi_freq_hz,bsf_freq_hz,ftf_freq_hz,bpfo_amplitude,bpfi_amplitude,bsf_amplitude,puissance_kw,cout_horaire_arret_eur,bearing_ref
2026-04-16 01:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.33,16.382,49.038,9621.3,2961,67.3,D,danger,4.35,27.05,2.02,5.17,175.19,268.96,116.47,19.49,0.19681,0.12279,0.05002,180,3100,SKF 6312
2026-04-16 02:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.229,1.933,6.139,1204.5,2983,47.2,A,normal,4.02,3.29,1.9,3.48,177.49,269.96,118.33,19.74,0.12785,0.0819,0.04949,250,4200,SKF 6314
2026-04-16 02:00:00,C-118,Compresseur à vis,compresseur,2.926,4.975,14.5,2844.9,1485,60.6,B,normal,3.52,6.87,1.4,4.2,97.02,150.48,63.36,9.7,0.14684,0.1013,0.04641,500,6800,SKF 7314
2026-04-16 02:00:00,V-302,Ventilateur tirage,ventilateur,2.155,3.844,11.436,2243.7,975,46.9,A,normal,2.9,4.16,1.76,2.56,67.92,94.58,44.04,6.79,0.11213,0.07903,0.05571,75,1800,SKF 22216
2026-04-16 02:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.37,7.988,24.906,4886.6,1496,61.9,B,normal,3.11,9.07,1.94,4.54,90.51,133.89,60.34,10.05,0.0932,0.07955,0.05601,400,5500,SKF 6320
2026-04-16 02:00:00,R-077,Réducteur convoyeur,reducteur,1.282,2.768,9.495,1862.9,720,44.4,A,normal,3.31,2.83,1.65,2.6,53.04,66.96,35.4,5.3,0.11964,0.07853,0.04684,55,950,SKF 2312
2026-04-16 02:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,5.773,10.594,31.985,6275.5,2956,57.6,C,alerte,3.35,12.9,1.62,2.56,174.9,268.5,116.27,19.46,0.05593,0.07572,0.06331,180,3100,SKF 6312
2026-04-16 03:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.17,2.255,6.325,1241.0,2982,47.9,A,normal,2.58,2.01,1.95,2.86,177.43,269.87,118.29,19.73,0.13629,0.08809,0.05064,250,4200,SKF 6314
2026-04-16 03:00:00,C-118,Compresseur à vis,compresseur,2.861,5.018,13.989,2744.6,1482,60.5,B,normal,2.84,5.42,1.6,3.19,96.82,150.18,63.23,9.68,0.14406,0.11825,0.05604,500,6800,SKF 7314
2026-04-16 03:00:00,V-302,Ventilateur tirage,ventilateur,1.256,2.354,6.547,1284.5,977,43.2,A,normal,3.16,2.65,1.42,2.46,68.06,94.77,44.13,6.81,0.14373,0.08078,0.04811,75,1800,SKF 22216
2026-04-16 03:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.009,9.183,27.436,5382.9,1484,62.9,C,alerte,3.69,12.33,1.57,4.06,89.78,132.82,59.85,9.97,0.14073,0.11121,0.04868,400,5500,SKF 6320
2026-04-16 03:00:00,R-077,Réducteur convoyeur,reducteur,1.963,3.933,11.404,2237.5,718,42.8,A,normal,3.81,4.98,1.79,3.96,52.89,66.77,35.3,5.29,0.10773,0.08313,0.04971,55,950,SKF 2312
2026-04-16 03:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.216,12.987,40.068,7861.3,2960,59.9,D,danger,4.64,22.3,2.19,4.21,175.13,268.87,116.43,19.49,0.1191,0.09484,0.02614,180,3100,SKF 6312
2026-04-16 04:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.126,2.057,5.883,1154.2,2980,50.0,A,normal,3.25,2.44,1.39,2.67,177.31,269.69,118.21,19.72,0.13009,0.09194,0.04955,250,4200,SKF 6314
2026-04-16 04:00:00,C-118,Compresseur à vis,compresseur,3.361,6.502,18.375,3605.2,1481,60.2,B,normal,3.77,8.45,1.58,4.01,96.76,150.07,63.19,9.68,0.15749,0.0836,0.06501,500,6800,SKF 7314
2026-04-16 04:00:00,V-302,Ventilateur tirage,ventilateur,1.361,2.404,9.461,1856.2,984,42.7,A,normal,2.82,2.56,1.39,3.53,68.55,95.45,44.44,6.86,0.13831,0.09208,0.055,75,1800,SKF 22216
2026-04-16 04:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.105,9.37,28.179,5528.7,1485,63.1,C,alerte,4.08,13.89,1.74,4.43,89.84,132.91,59.89,9.97,0.11579,0.18017,0.06894,400,5500,SKF 6320
2026-04-16 04:00:00,R-077,Réducteur convoyeur,reducteur,1.474,2.653,9.112,1787.8,717,43.6,A,normal,2.7,2.65,1.72,2.77,52.82,66.68,35.25,5.28,0.14103,0.08835,0.05268,55,950,SKF 2312
2026-04-16 04:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.428,20.199,61.362,12039.2,2957,72.1,D,danger,5.03,38.33,1.9,5.06,174.96,268.59,116.31,19.47,0.1945,0.09582,0.08769,180,3100,SKF 6312
2026-04-16 05:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.316,2.662,8.323,1633.0,2978,49.9,A,normal,3.35,2.94,1.85,3.43,177.19,269.51,118.13,19.7,0.14166,0.07643,0.04861,250,4200,SKF 6314
2026-04-16 05:00:00,C-118,Compresseur à vis,compresseur,2.858,5.26,15.228,2987.7,1485,59.0,B,normal,3.34,6.37,1.85,3.07,97.02,150.48,63.36,9.7,0.13063,0.0796,0.05275,500,6800,SKF 7314
2026-04-16 05:00:00,V-302,Ventilateur tirage,ventilateur,1.363,2.28,7.36,1444.0,977,41.7,A,normal,3.12,2.84,1.47,2.34,68.06,94.77,44.13,6.81,0.13434,0.08131,0.05363,75,1800,SKF 22216
2026-04-16 05:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.655,8.967,25.59,5020.8,1492,61.9,C,alerte,3.28,10.17,2.09,2.81,90.27,133.53,60.18,10.02,0.22304,0.12136,0.03482,400,5500,SKF 6320
2026-04-16 05:00:00,R-077,Réducteur convoyeur,reducteur,0.911,2.09,5.94,1165.4,724,43.3,A,normal,3.9,2.37,2.13,2.95,53.33,67.33,35.6,5.33,0.14299,0.08881,0.05,55,950,SKF 2312
2026-04-16 05:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.187,12.696,37.545,7366.3,2947,62.4,D,danger,4.27,20.47,1.43,4.45,174.36,267.69,115.92,19.4,0.22239,0.14149,0.03074,180,3100,SKF 6312
2026-04-16 06:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.821,3.122,8.62,1691.2,2975,51.7,A,normal,2.72,3.3,1.61,2.9,177.01,269.24,118.01,19.68,0.19076,0.0779,0.05118,250,4200,SKF 6314
2026-04-16 06:00:00,C-118,Compresseur à vis,compresseur,3.269,5.641,17.372,3408.4,1491,58.3,B,normal,3.88,8.46,2.1,3.49,97.41,151.09,63.62,9.74,0.1204,0.05641,0.04417,500,6800,SKF 7314
2026-04-16 06:00:00,V-302,Ventilateur tirage,ventilateur,1.319,2.263,7.518,1475.0,985,42.9,A,normal,3.4,2.99,1.82,3.14,68.62,95.55,44.49,6.86,0.15689,0.0755,0.04818,75,1800,SKF 22216
2026-04-16 06:00:00,M-019,Moteur électrique 400kW,moteur_electrique,6.159,10.831,33.523,6577.2,1492,66.2,C,alerte,4.0,16.42,2.26,3.0,90.27,133.53,60.18,10.02,0.11871,0.07135,0.05343,400,5500,SKF 6320
2026-04-16 06:00:00,R-077,Réducteur convoyeur,reducteur,0.895,2.063,6.438,1263.1,711,42.0,A,normal,3.91,2.33,1.79,2.84,52.38,66.12,34.96,5.24,0.13494,0.08426,0.049,55,950,SKF 2312
2026-04-16 06:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.589,13.984,41.123,8068.3,2963,61.4,D,danger,3.95,19.99,1.95,3.93,175.31,269.14,116.54,19.51,0.17518,0.12419,0.04988,180,3100,SKF 6312
2026-04-16 07:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.913,1.59,4.662,914.7,2986,47.4,A,normal,2.7,1.64,1.85,2.86,177.67,270.23,118.44,19.76,0.11453,0.08691,0.04684,250,4200,SKF 6314
2026-04-16 07:00:00,C-118,Compresseur à vis,compresseur,2.852,5.334,16.208,3180.0,1491,56.3,B,normal,3.89,7.4,1.89,2.93,97.41,151.09,63.62,9.74,0.16617,0.08276,0.05496,500,6800,SKF 7314
2026-04-16 07:00:00,V-302,Ventilateur tirage,ventilateur,1.598,2.954,10.041,1970.0,980,43.6,A,normal,3.32,3.54,1.42,2.77,68.27,95.06,44.26,6.83,0.11275,0.08488,0.04435,75,1800,SKF 22216
2026-04-16 07:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.442,9.976,30.012,5888.4,1493,62.6,C,alerte,4.04,14.67,1.92,3.74,90.33,133.62,60.22,10.03,0.14672,0.06847,0.03431,400,5500,SKF 6320
2026-04-16 07:00:00,R-077,Réducteur convoyeur,reducteur,0.528,0.741,2.609,511.9,723,41.2,A,normal,3.47,1.22,1.73,3.25,53.26,67.24,35.55,5.33,0.12928,0.08395,0.04942,55,950,SKF 2312
2026-04-16 07:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.041,16.629,49.902,9790.8,2956,68.4,D,danger,4.48,27.03,2.06,4.06,174.9,268.5,116.27,19.46,0.05126,0.14753,0.03627,180,3100,SKF 6312
2026-04-16 08:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.002,1.77,6.093,1195.4,2981,48.1,A,normal,2.88,1.92,1.11,2.86,177.37,269.78,118.25,19.72,0.13893,0.09429,0.05334,250,4200,SKF 6314
2026-04-16 08:00:00,C-118,Compresseur à vis,compresseur,3.572,6.633,20.85,4090.8,1483,60.5,B,normal,3.1,7.38,2.13,4.05,96.89,150.28,63.27,9.69,0.2143,0.08606,0.04239,500,6800,SKF 7314
2026-04-16 08:00:00,V-302,Ventilateur tirage,ventilateur,1.216,1.688,5.425,1064.4,976,45.0,A,normal,3.7,3.0,2.0,3.2,67.99,94.67,44.08,6.8,0.12678,0.09432,0.05103,75,1800,SKF 22216
2026-04-16 08:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.313,9.028,25.17,4938.4,1484,62.7,C,alerte,4.33,15.33,1.52,3.17,89.78,132.82,59.85,9.97,0.09658,0.11916,0.03528,400,5500,SKF 6320
2026-04-16 08:00:00,R-077,Réducteur convoyeur,reducteur,1.074,2.033,6.233,1222.9,721,41.0,A,normal,3.26,2.33,1.89,2.58,53.11,67.05,35.45,5.31,0.14828,0.08086,0.0551,55,950,SKF 2312
2026-04-16 08:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.147,16.868,50.831,9973.0,2965,67.8,D,danger,4.84,29.5,1.55,5.21,175.43,269.32,116.62,19.52,0.15252,0.04622,0.02314,180,3100,SKF 6312
2026-04-16 09:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.553,3.258,10.639,2087.4,2979,48.5,A,normal,2.45,2.53,1.73,2.79,177.25,269.6,118.17,19.71,0.13486,0.09216,0.05403,250,4200,SKF 6314
2026-04-16 09:00:00,C-118,Compresseur à vis,compresseur,2.01,3.97,10.991,2156.4,1480,56.6,A,normal,3.61,4.84,1.77,3.8,96.69,149.97,63.15,9.67,0.17281,0.06806,0.05672,500,6800,SKF 7314
2026-04-16 09:00:00,V-302,Ventilateur tirage,ventilateur,1.072,2.06,5.61,1100.7,978,43.3,A,normal,3.07,2.19,1.59,1.96,68.13,94.87,44.17,6.81,0.1146,0.08503,0.04502,75,1800,SKF 22216
2026-04-16 09:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.386,8.039,23.766,4662.9,1496,60.0,B,normal,3.95,11.54,1.52,4.35,90.51,133.89,60.34,10.05,0.2359,0.07668,0.05874,400,5500,SKF 6320
2026-04-16 09:00:00,R-077,Réducteur convoyeur,reducteur,0.42,0.794,1.869,366.7,723,39.1,A,normal,3.36,0.94,1.75,2.5,53.26,67.24,35.55,5.33,0.13715,0.07831,0.04969,55,950,SKF 2312
2026-04-16 09:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,6.655,12.197,36.762,7212.7,2965,58.5,C,alerte,4.14,18.36,1.5,3.6,175.43,269.32,116.62,19.52,0.17224,0.22169,0.05393,180,3100,SKF 6312
2026-04-16 10:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.251,2.487,6.65,1304.7,2973,49.2,A,normal,3.45,2.88,1.76,2.98,176.89,269.06,117.93,19.67,0.14761,0.07123,0.04387,250,4200,SKF 6314
2026-04-16 10:00:00,C-118,Compresseur à vis,compresseur,3.158,5.201,15.411,3023.6,1488,59.9,B,normal,3.27,6.88,1.52,3.09,97.22,150.78,63.49,9.72,0.07311,0.08574,0.04186,500,6800,SKF 7314
2026-04-16 10:00:00,V-302,Ventilateur tirage,ventilateur,1.415,2.275,7.412,1454.2,981,43.1,A,normal,3.73,3.52,2.05,3.22,68.34,95.16,44.31,6.83,0.11967,0.09039,0.04292,75,1800,SKF 22216
2026-04-16 10:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.74,9.034,26.27,5154.2,1493,60.8,C,alerte,3.52,11.12,1.83,2.26,90.33,133.62,60.22,10.03,0.15193,0.09212,0.04784,400,5500,SKF 6320
2026-04-16 10:00:00,R-077,Réducteur convoyeur,reducteur,1.17,2.238,7.159,1404.6,728,40.2,A,normal,3.44,2.68,1.46,3.01,53.63,67.7,35.79,5.36,0.14768,0.07962,0.05111,55,950,SKF 2312
2026-04-16 10:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,8.688,15.922,48.297,9475.9,2967,63.8,D,danger,4.32,25.04,2.13,3.88,175.55,269.5,116.7,19.53,0.1142,0.07603,0.01893,180,3100,SKF 6312
2026-04-16 11:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.561,1.159,3.378,662.8,2981,43.9,A,normal,3.78,1.41,2.24,2.88,177.37,269.78,118.25,19.72,0.13482,0.07481,0.05098,250,4200,SKF 6314
2026-04-16 11:00:00,C-118,Compresseur à vis,compresseur,2.469,5.141,15.631,3066.8,1491,57.6,B,normal,3.79,6.23,1.53,3.17,97.41,151.09,63.62,9.74,0.15857,0.1063,0.04597,500,6800,SKF 7314
2026-04-16 11:00:00,V-302,Ventilateur tirage,ventilateur,0.439,0.697,2.02,396.3,978,39.8,A,normal,3.36,0.98,1.79,3.04,68.13,94.87,44.17,6.81,0.13431,0.07789,0.0496,75,1800,SKF 22216
2026-04-16 11:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.358,10.027,31.376,6156.0,1490,61.9,C,alerte,4.04,14.44,1.75,3.88,90.14,133.35,60.1,10.01,0.08837,0.04948,0.0368,400,5500,SKF 6320
2026-04-16 11:00:00,R-077,Réducteur convoyeur,reducteur,1.291,2.374,7.346,1441.3,725,40.9,A,normal,2.76,2.38,2.1,1.98,53.41,67.42,35.65,5.34,0.12966,0.09519,0.04884,55,950,SKF 2312
2026-04-16 11:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.623,13.597,41.179,8079.3,2966,63.0,D,danger,4.83,24.57,2.1,3.12,175.49,269.41,116.66,19.53,0.17569,0.05942,0.04475,180,3100,SKF 6312
2026-04-16 12:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.993,1.591,5.359,1051.4,2979,47.8,A,normal,3.67,2.43,2.02,3.1,177.25,269.6,118.17,19.71,0.15607,0.08524,0.04894,250,4200,SKF 6314
2026-04-16 12:00:00,C-118,Compresseur à vis,compresseur,2.67,4.913,13.764,2700.5,1489,58.6,B,normal,3.97,7.07,2.13,3.46,97.28,150.89,63.53,9.73,0.15565,0.06886,0.04927,500,6800,SKF 7314
2026-04-16 12:00:00,V-302,Ventilateur tirage,ventilateur,1.175,2.076,6.028,1182.7,982,42.4,A,normal,2.52,1.97,1.81,4.1,68.41,95.25,44.35,6.84,0.13655,0.08264,0.04842,75,1800,SKF 22216
2026-04-16 12:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.65,8.604,26.028,5106.7,1499,60.6,C,alerte,3.51,10.87,1.56,5.15,90.69,134.16,60.46,10.07,0.10193,0.06467,0.08181,400,5500,SKF 6320
2026-04-16 12:00:00,R-077,Réducteur convoyeur,reducteur,0.72,1.686,5.352,1050.1,726,41.9,A,normal,2.23,1.07,1.88,3.52,53.48,67.52,35.7,5.35,0.13177,0.08422,0.0516,55,950,SKF 2312
2026-04-16 12:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,8.958,16.191,49.009,9615.6,2964,66.7,D,danger,4.48,26.78,2.15,4.67,175.37,269.23,116.58,19.51,0.05857,0.0628,0.05164,180,3100,SKF 6312
2026-04-16 13:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.867,1.76,5.82,1141.9,2975,50.9,A,normal,3.28,1.9,1.83,3.66,177.01,269.24,118.01,19.68,0.12642,0.08177,0.05011,250,4200,SKF 6314
2026-04-16 13:00:00,C-118,Compresseur à vis,compresseur,1.991,3.747,11.043,2166.6,1478,56.7,A,normal,3.76,4.99,2.09,2.02,96.56,149.77,63.06,9.66,0.12398,0.09509,0.05276,500,6800,SKF 7314
2026-04-16 13:00:00,V-302,Ventilateur tirage,ventilateur,1.082,2.011,5.189,1018.1,980,46.4,A,normal,3.25,2.34,1.69,3.0,68.27,95.06,44.26,6.83,0.13563,0.07731,0.04904,75,1800,SKF 22216
2026-04-16 13:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.399,9.894,28.372,5566.6,1487,62.4,C,alerte,3.97,14.28,1.71,5.14,89.96,133.09,59.98,9.99,0.18337,0.04055,0.07266,400,5500,SKF 6320
2026-04-16 13:00:00,R-077,Réducteur convoyeur,reducteur,1.074,1.867,5.839,1145.6,718,41.8,A,normal,4.12,2.95,1.15,3.82,52.89,66.77,35.3,5.29,0.14106,0.07162,0.04891,55,950,SKF 2312
2026-04-16 13:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.939,14.436,42.56,8350.3,2962,60.8,D,danger,4.87,25.79,1.95,4.71,175.25,269.05,116.51,19.5,0.22849,0.0912,0.07665,180,3100,SKF 6312
2026-04-16 14:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.708,1.448,4.116,807.6,2975,44.7,A,normal,3.52,1.66,1.96,2.69,177.01,269.24,118.01,19.68,0.14327,0.08564,0.05053,250,4200,SKF 6314
2026-04-16 14:00:00,C-118,Compresseur à vis,compresseur,2.706,4.84,14.789,2901.6,1478,59.1,B,normal,3.85,6.95,1.89,3.11,96.56,149.77,63.06,9.66,0.15922,0.07062,0.04025,500,6800,SKF 7314
2026-04-16 14:00:00,V-302,Ventilateur tirage,ventilateur,0.79,1.292,2.516,493.6,968,43.2,A,normal,3.36,1.77,1.92,3.03,67.44,93.9,43.72,6.74,0.14371,0.08417,0.05184,75,1800,SKF 22216
2026-04-16 14:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.736,10.281,30.077,5901.1,1490,65.5,C,alerte,3.53,13.49,1.83,3.79,90.14,133.35,60.1,10.01,0.09545,0.13048,0.05115,400,5500,SKF 6320
2026-04-16 14:00:00,R-077,Réducteur convoyeur,reducteur,0.449,1.027,4.393,861.9,724,40.0,A,normal,3.66,1.1,1.64,3.58,53.33,67.33,35.6,5.33,0.13289,0.08393,0.04875,55,950,SKF 2312
2026-04-16 14:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,10.587,19.639,59.277,11630.1,2962,70.4,D,danger,4.62,32.61,1.91,4.93,175.25,269.05,116.51,19.5,0.21171,0.34616,0.08604,180,3100,SKF 6312
2026-04-16 15:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.197,2.266,6.133,1203.3,2980,48.8,A,normal,3.52,2.81,1.14,2.31,177.31,269.69,118.21,19.72,0.12495,0.07997,0.0498,250,4200,SKF 6314
2026-04-16 15:00:00,C-118,Compresseur à vis,compresseur,2.788,5.248,16.302,3198.5,1490,61.9,B,normal,3.65,6.79,2.03,3.46,97.35,150.99,63.57,9.73,0.18863,0.06767,0.05385,500,6800,SKF 7314
2026-04-16 15:00:00,V-302,Ventilateur tirage,ventilateur,0.656,1.131,2.915,571.9,983,41.0,A,normal,3.34,1.46,2.01,3.56,68.48,95.35,44.4,6.85,0.14109,0.07778,0.04831,75,1800,SKF 22216
2026-04-16 15:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.473,8.003,23.384,4587.9,1495,60.4,B,normal,3.9,11.62,1.65,3.5,90.45,133.8,60.3,10.04,0.12918,0.08167,0.04644,400,5500,SKF 6320
2026-04-16 15:00:00,R-077,Réducteur convoyeur,reducteur,1.057,2.137,7.873,1544.7,715,42.7,A,normal,3.47,2.44,1.78,3.98,52.67,66.5,35.15,5.27,0.1502,0.0854,0.05215,55,950,SKF 2312
2026-04-16 15:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,8.101,14.343,41.955,8231.6,2957,66.3,D,danger,3.79,20.48,2.0,4.34,174.96,268.59,116.31,19.47,0.04691,0.04935,0.04953,180,3100,SKF 6312
2026-04-16 16:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.137,2.083,5.316,1043.0,2982,48.9,A,normal,2.89,2.19,2.1,1.73,177.43,269.87,118.29,19.73,0.11726,0.09516,0.0516,250,4200,SKF 6314
2026-04-16 16:00:00,C-118,Compresseur à vis,compresseur,2.506,4.785,14.996,2942.2,1485,57.8,B,normal,3.6,6.02,1.78,2.8,97.02,150.48,63.36,9.7,0.10214,0.078,0.0474,500,6800,SKF 7314
2026-04-16 16:00:00,V-302,Ventilateur tirage,ventilateur,1.291,2.128,6.13,1202.7,983,43.9,A,normal,3.77,3.25,2.16,2.52,68.48,95.35,44.4,6.85,0.135,0.08891,0.05223,75,1800,SKF 22216
2026-04-16 16:00:00,M-019,Moteur électrique 400kW,moteur_electrique,3.591,6.451,17.227,3379.9,1485,59.4,B,normal,3.35,8.02,1.61,3.59,89.84,132.91,59.89,9.97,0.19138,0.10261,0.05978,400,5500,SKF 6320
2026-04-16 16:00:00,R-077,Réducteur convoyeur,reducteur,1.126,2.245,6.415,1258.6,717,43.3,A,normal,3.02,2.26,1.48,2.79,52.82,66.68,35.25,5.28,0.12931,0.07454,0.04843,55,950,SKF 2312
2026-04-16 16:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,6.042,11.336,32.023,6282.9,2959,57.2,C,alerte,3.64,14.64,2.01,2.99,175.07,268.78,116.39,19.48,0.18523,0.0336,0.04196,180,3100,SKF 6312
2026-04-16 17:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.062,1.723,4.307,845.0,2976,46.8,A,normal,3.73,2.64,1.37,3.44,177.07,269.33,118.05,19.69,0.1506,0.07978,0.0537,250,4200,SKF 6314
2026-04-16 17:00:00,C-118,Compresseur à vis,compresseur,2.838,5.424,16.873,3310.5,1493,62.5,B,normal,4.2,7.95,2.02,3.73,97.54,151.29,63.7,9.75,0.1337,0.10961,0.03892,500,6800,SKF 7314
2026-04-16 17:00:00,V-302,Ventilateur tirage,ventilateur,0.564,1.305,3.292,645.9,982,42.4,A,normal,3.29,1.24,1.61,2.61,68.41,95.25,44.35,6.84,0.14462,0.08465,0.05209,75,1800,SKF 22216
2026-04-16 17:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.037,7.423,21.59,4236.0,1484,58.4,B,normal,3.53,9.51,1.93,3.09,89.78,132.82,59.85,9.97,0.07314,0.06915,0.03439,400,5500,SKF 6320
2026-04-16 17:00:00,R-077,Réducteur convoyeur,reducteur,1.074,2.225,6.302,1236.5,712,42.7,A,normal,3.0,2.15,1.62,2.79,52.45,66.22,35.01,5.25,0.12612,0.06789,0.04942,55,950,SKF 2312
2026-04-16 17:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,6.788,12.259,37.182,7295.1,2963,61.2,C,alerte,4.2,19.03,1.38,4.37,175.31,269.14,116.54,19.51,0.31359,0.03504,0.04573,180,3100,SKF 6312
2026-04-16 18:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,0.957,1.554,4.91,963.3,2988,47.3,A,normal,3.22,2.06,1.11,3.37,177.79,270.41,118.52,19.77,0.13764,0.07932,0.05169,250,4200,SKF 6314
2026-04-16 18:00:00,C-118,Compresseur à vis,compresseur,2.386,4.075,11.829,2320.8,1485,58.2,B,normal,3.97,6.31,2.51,3.52,97.02,150.48,63.36,9.7,0.13179,0.08632,0.04665,500,6800,SKF 7314
2026-04-16 18:00:00,V-302,Ventilateur tirage,ventilateur,0.579,0.558,0.846,166.0,989,38.2,A,normal,3.31,1.28,1.74,3.81,68.9,95.93,44.67,6.89,0.14666,0.08428,0.04998,75,1800,SKF 22216
2026-04-16 18:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.572,9.888,30.723,6027.9,1491,63.6,C,alerte,3.2,11.88,2.22,2.96,90.21,133.44,60.14,10.01,0.1102,0.10887,0.08537,400,5500,SKF 6320
2026-04-16 18:00:00,R-077,Réducteur convoyeur,reducteur,1.25,2.294,7.876,1545.3,719,41.0,A,normal,3.77,3.14,1.68,2.36,52.97,66.87,35.35,5.3,0.12319,0.08719,0.04784,55,950,SKF 2312
2026-04-16 18:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.136,16.465,50.481,9904.4,2959,64.0,D,danger,3.82,23.24,1.41,4.65,175.07,268.78,116.39,19.48,0.06321,0.10077,0.07598,180,3100,SKF 6312
2026-04-16 19:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.269,1.91,5.915,1160.5,2984,46.4,A,normal,2.7,2.29,1.87,2.68,177.55,270.05,118.37,19.74,0.11844,0.07589,0.05773,250,4200,SKF 6314
2026-04-16 19:00:00,C-118,Compresseur à vis,compresseur,2.984,5.197,14.904,2924.2,1484,60.3,B,normal,3.55,7.06,1.93,3.82,96.95,150.38,63.32,9.7,0.09711,0.07802,0.0551,500,6800,SKF 7314
2026-04-16 19:00:00,V-302,Ventilateur tirage,ventilateur,0.729,0.993,3.632,712.6,984,42.1,A,normal,3.11,1.51,1.52,3.1,68.55,95.45,44.44,6.86,0.13389,0.08007,0.0539,75,1800,SKF 22216
2026-04-16 19:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.196,7.564,23.166,4545.2,1489,62.2,B,normal,3.49,9.77,1.37,4.02,90.08,133.27,60.06,10.0,0.20626,0.09632,0.04602,400,5500,SKF 6320
2026-04-16 19:00:00,R-077,Réducteur convoyeur,reducteur,1.721,2.806,7.334,1438.9,732,41.2,A,normal,3.7,4.24,1.86,2.68,53.92,68.08,35.99,5.39,0.14093,0.07929,0.05059,55,950,SKF 2312
2026-04-16 19:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,5.598,9.966,29.493,5786.5,2962,57.3,C,alerte,4.0,14.93,1.92,4.51,175.25,269.05,116.51,19.5,0.19474,0.06514,0.06558,180,3100,SKF 6312
2026-04-16 20:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.527,3.227,8.893,1744.8,2986,49.2,A,normal,3.59,3.66,1.86,2.33,177.67,270.23,118.44,19.76,0.11408,0.07499,0.0496,250,4200,SKF 6314
2026-04-16 20:00:00,C-118,Compresseur à vis,compresseur,3.17,5.799,17.739,3480.4,1487,58.4,B,normal,3.81,8.05,2.11,3.2,97.15,150.68,63.45,9.72,0.14801,0.11989,0.05146,500,6800,SKF 7314
2026-04-16 20:00:00,V-302,Ventilateur tirage,ventilateur,1.335,1.841,6.717,1317.9,975,44.8,A,normal,3.19,2.84,1.53,3.35,67.92,94.58,44.04,6.79,0.19001,0.0875,0.05148,75,1800,SKF 22216
